timestamp,source_ip,destination_ip,protocol,bytes_sent,bytes_received,duration,packet_rate,content_type,user_type,activity_label,anomaly_type,Label
2025-07-17 12:16:33.379207,192.168.1.100,10.0.0.198,TCP,1741,2690,54.82,69.16,video,teacher,discussion,Normal,0
2025-07-17 12:34:40.379207,192.168.1.2,10.0.0.235,TCP,9725,2516,56.26,32.49,video,teacher,stream,Normal,0
2025-07-17 13:07:43.379207,192.168.1.242,10.0.0.210,UDP,3552,334,31.91,82.48,quiz,teacher,discussion,Normal,0
2025-07-17 13:06:34.379207,192.168.1.106,10.0.0.84,HTTP,6933,481,29.03,54.79,lecture,teacher,submit_assignment,Normal,0
2025-07-17 12:34:03.379207,192.168.1.161,10.0.0.15,WebRTC,9527,6838,5.81,68.39,lecture,teacher,submit_assignment,Malware Injection,1
2025-07-17 13:00:28.379207,192.168.1.52,10.0.0.207,WebRTC,7379,2883,35.89,76.41,lecture,admin,stream,Normal,0
2025-07-17 12:28:03.379207,192.168.1.182,10.0.0.235,HTTPS,8820,2269,55.87,52.4,chat,admin,submit_assignment,Spoofing,1
2025-07-17 12:10:11.379207,192.168.1.176,10.0.0.135,TCP,3593,889,5.13,54.04,video,admin,submit_assignment,Spoofing,1
2025-07-17 13:09:43.379207,192.168.1.180,10.0.0.50,TCP,8498,5519,6.4,88.37,chat,learner,login,Normal,0
2025-07-17 12:28:43.379207,192.168.1.253,10.0.0.31,HTTP,8848,260,1.91,21.41,chat,teacher,submit_assignment,Normal,0
2025-07-17 12:49:18.379207,192.168.1.124,10.0.0.20,HTTPS,474,3416,19.01,10.18,video,admin,submit_assignment,Normal,0
2025-07-17 12:07:00.379207,192.168.1.141,10.0.0.135,HTTP,8545,2002,31.83,51.14,quiz,admin,stream,Normal,0
2025-07-17 11:53:46.379207,192.168.1.42,10.0.0.132,HTTP,1806,7146,40.96,36.19,chat,admin,stream,Normal,0
2025-07-17 12:14:25.379207,192.168.1.101,10.0.0.241,HTTPS,5498,7274,2.05,22.45,lecture,teacher,login,Normal,0
2025-07-17 11:54:09.379207,192.168.1.148,10.0.0.102,HTTP,2032,1740,37.11,31.26,chat,teacher,submit_assignment,Normal,0
2025-07-17 12:30:48.379207,192.168.1.88,10.0.0.124,HTTPS,8120,561,5.84,92.33,chat,teacher,login,DDoS,1
2025-07-17 13:09:24.379207,192.168.1.169,10.0.0.99,TCP,4606,1423,56.93,31.04,lecture,learner,discussion,Normal,0
2025-07-17 12:19:21.379207,192.168.1.201,10.0.0.212,UDP,7820,387,18.96,79.12,chat,admin,submit_assignment,Normal,0
2025-07-17 12:39:31.379207,192.168.1.54,10.0.0.194,WebRTC,2607,6352,41.85,24.4,lecture,learner,login,Spoofing,1
2025-07-17 12:35:28.379207,192.168.1.249,10.0.0.147,HTTPS,986,1843,11.44,63.51,lecture,admin,discussion,Normal,0
2025-07-17 12:12:35.379207,192.168.1.221,10.0.0.60,HTTP,9850,5720,8.75,73.14,chat,admin,submit_assignment,Normal,0
2025-07-17 12:00:09.379207,192.168.1.250,10.0.0.224,UDP,2923,2608,47.8,34.84,video,learner,login,Normal,0
2025-07-17 12:55:42.379207,192.168.1.219,10.0.0.56,HTTPS,6731,5076,50.25,78.86,video,teacher,login,Normal,0
2025-07-17 12:43:33.379207,192.168.1.47,10.0.0.164,TCP,2533,7081,36.97,12.34,video,teacher,submit_assignment,Normal,0
2025-07-17 12:59:04.379207,192.168.1.108,10.0.0.177,HTTPS,1684,2375,57.45,68.64,chat,teacher,submit_assignment,Normal,0
2025-07-17 12:33:30.379207,192.168.1.146,10.0.0.22,TCP,3697,2752,36.33,91.23,video,admin,submit_assignment,Normal,0
2025-07-17 12:28:20.379207,192.168.1.164,10.0.0.49,HTTP,7795,3774,19.25,63.72,chat,admin,submit_assignment,Normal,0
2025-07-17 12:42:16.379207,192.168.1.158,10.0.0.43,HTTP,8426,4875,19.1,19.94,chat,learner,submit_assignment,Normal,0
2025-07-17 13:09:40.379207,192.168.1.238,10.0.0.251,HTTPS,9524,6259,33.99,34.82,quiz,teacher,submit_assignment,Normal,0
2025-07-17 12:46:15.379207,192.168.1.36,10.0.0.64,UDP,8689,2934,15.51,21.37,video,teacher,login,Normal,0
2025-07-17 13:01:23.379207,192.168.1.144,10.0.0.138,TCP,6514,6913,1.41,28.16,chat,admin,submit_assignment,Spoofing,1
2025-07-17 12:20:39.379207,192.168.1.165,10.0.0.128,HTTP,1132,4559,24.94,83.73,chat,teacher,discussion,Normal,0
2025-07-17 12:40:41.379207,192.168.1.155,10.0.0.142,HTTP,4213,298,51.12,16.94,chat,admin,stream,Normal,0
2025-07-17 12:53:00.379207,192.168.1.145,10.0.0.160,HTTP,5096,3076,31.37,34.82,quiz,admin,login,Normal,0
2025-07-17 13:01:09.379207,192.168.1.83,10.0.0.131,HTTP,5072,1452,36.33,67.96,lecture,teacher,submit_assignment,Spoofing,1
2025-07-17 13:03:35.379207,192.168.1.32,10.0.0.25,WebRTC,2554,6035,15.27,89.71,quiz,admin,discussion,Normal,0
2025-07-17 11:53:28.379207,192.168.1.115,10.0.0.57,UDP,6080,1999,33.96,67.92,chat,learner,discussion,Normal,0
2025-07-17 12:54:28.379207,192.168.1.222,10.0.0.102,UDP,4814,1831,33.77,59.25,video,teacher,stream,Normal,0
2025-07-17 12:36:34.379207,192.168.1.43,10.0.0.25,UDP,6591,140,9.91,85.33,lecture,learner,submit_assignment,Normal,0
2025-07-17 12:53:53.379207,192.168.1.154,10.0.0.173,WebRTC,7184,4844,15.45,8.4,video,admin,submit_assignment,Normal,0
2025-07-17 11:52:54.379207,192.168.1.204,10.0.0.83,WebRTC,1853,5297,45.08,55.36,chat,teacher,stream,Normal,0
2025-07-17 13:04:49.379207,192.168.1.176,10.0.0.148,TCP,9039,5513,29.54,77.92,chat,teacher,login,Normal,0
2025-07-17 12:06:37.379207,192.168.1.87,10.0.0.44,WebRTC,785,2294,24.75,95.08,lecture,learner,submit_assignment,Normal,0
2025-07-17 12:58:52.379207,192.168.1.197,10.0.0.88,HTTPS,8724,5277,28.87,55.45,lecture,teacher,stream,Normal,0
2025-07-17 13:03:28.379207,192.168.1.71,10.0.0.77,UDP,2402,6090,29.65,22.03,video,admin,discussion,Normal,0
2025-07-17 11:57:12.379207,192.168.1.59,10.0.0.67,WebRTC,3888,3319,30.17,91.73,video,admin,login,Normal,0
2025-07-17 11:59:42.379207,192.168.1.220,10.0.0.143,HTTPS,4541,7404,41.83,60.58,quiz,teacher,stream,Normal,0
2025-07-17 13:12:22.379207,192.168.1.147,10.0.0.224,HTTPS,4031,5019,34.87,88.86,chat,learner,submit_assignment,Malware Injection,1
2025-07-17 12:14:58.379207,192.168.1.186,10.0.0.199,HTTP,7512,1621,29.22,21.92,chat,learner,submit_assignment,Normal,0
2025-07-17 12:35:28.379207,192.168.1.248,10.0.0.144,TCP,6302,4960,47.96,80.32,quiz,admin,stream,Normal,0
2025-07-17 12:44:12.379207,192.168.1.130,10.0.0.13,HTTPS,1128,3250,53.3,79.75,video,admin,stream,Normal,0
2025-07-17 12:45:26.379207,192.168.1.160,10.0.0.152,HTTPS,1877,4966,36.1,63.29,video,admin,stream,Normal,0
2025-07-17 13:13:29.379207,192.168.1.131,10.0.0.204,HTTPS,1229,2945,51.95,46.13,quiz,teacher,submit_assignment,Normal,0
2025-07-17 13:06:56.379207,192.168.1.231,10.0.0.107,UDP,5929,1203,16.28,30.94,video,admin,login,Normal,0
2025-07-17 13:15:35.379207,192.168.1.254,10.0.0.121,HTTPS,930,1268,50.21,10.5,lecture,teacher,discussion,Normal,0
2025-07-17 13:02:55.379207,192.168.1.113,10.0.0.122,HTTP,6568,7267,32.47,35.89,quiz,learner,submit_assignment,Normal,0
2025-07-17 12:55:12.379207,192.168.1.17,10.0.0.165,HTTPS,7425,3153,40.19,86.73,quiz,teacher,login,Normal,0
2025-07-17 12:34:46.379207,192.168.1.67,10.0.0.193,UDP,8370,3424,12.56,96.57,video,teacher,submit_assignment,Malware Injection,1
2025-07-17 13:07:54.379207,192.168.1.233,10.0.0.70,HTTP,6058,6974,17.09,51.69,video,teacher,discussion,Normal,0
2025-07-17 12:12:27.379207,192.168.1.246,10.0.0.200,TCP,1992,3562,9.87,73.25,quiz,learner,discussion,Normal,0
2025-07-17 12:26:13.379207,192.168.1.177,10.0.0.71,UDP,4767,5139,52.68,77.88,video,learner,stream,Normal,0
2025-07-17 12:36:42.379207,192.168.1.178,10.0.0.78,TCP,5788,1273,45.55,33.21,chat,admin,discussion,Normal,0
2025-07-17 12:38:21.379207,192.168.1.172,10.0.0.167,TCP,1023,3769,49.94,20.22,lecture,learner,discussion,Normal,0
2025-07-17 12:32:52.379207,192.168.1.86,10.0.0.43,HTTP,508,4139,24.54,62.39,video,learner,discussion,Malware Injection,1
2025-07-17 13:05:31.379207,192.168.1.108,10.0.0.254,HTTP,2712,2543,18.93,24.73,quiz,teacher,stream,Normal,0
2025-07-17 12:56:04.379207,192.168.1.55,10.0.0.69,TCP,3349,5667,42.23,61.04,quiz,teacher,discussion,DDoS,1
2025-07-17 12:49:24.379207,192.168.1.234,10.0.0.33,HTTPS,4917,3472,28.24,95.7,video,learner,login,Normal,0
2025-07-17 12:03:55.379207,192.168.1.151,10.0.0.48,HTTPS,6505,3418,49.65,88.57,quiz,teacher,discussion,Normal,0
2025-07-17 13:14:31.379207,192.168.1.216,10.0.0.67,HTTP,1165,2914,2.01,81.76,lecture,teacher,stream,Normal,0
2025-07-17 11:56:08.379207,192.168.1.185,10.0.0.195,HTTP,2125,6043,56.57,72.83,video,teacher,discussion,Normal,0
2025-07-17 11:53:33.379207,192.168.1.66,10.0.0.76,HTTPS,3539,6637,14.85,87.06,lecture,teacher,stream,Normal,0
2025-07-17 12:36:14.379207,192.168.1.52,10.0.0.180,TCP,5249,826,43.4,16.54,video,teacher,discussion,Normal,0
2025-07-17 12:30:06.379207,192.168.1.220,10.0.0.42,UDP,548,5576,25.06,29.23,quiz,admin,discussion,Spoofing,1
2025-07-17 12:59:10.379207,192.168.1.241,10.0.0.67,HTTP,6427,1058,52.84,91.61,video,learner,stream,DDoS,1
2025-07-17 12:29:40.379207,192.168.1.14,10.0.0.94,WebRTC,8340,7074,27.39,69.91,video,admin,discussion,DDoS,1
2025-07-17 12:43:27.379207,192.168.1.50,10.0.0.199,WebRTC,4827,4757,33.06,39.77,video,admin,discussion,Normal,0
2025-07-17 12:02:42.379207,192.168.1.2,10.0.0.219,UDP,5883,3923,26.61,88.86,quiz,admin,login,Normal,0
2025-07-17 12:33:07.379207,192.168.1.206,10.0.0.9,UDP,5116,7887,7.7,70.35,lecture,learner,discussion,Normal,0
2025-07-17 12:44:03.379207,192.168.1.68,10.0.0.88,HTTP,9411,6127,30.79,40.9,chat,admin,discussion,Normal,0
2025-07-17 12:50:50.379207,192.168.1.132,10.0.0.82,HTTPS,1723,4653,42.77,90.15,quiz,learner,discussion,Normal,0
2025-07-17 12:59:41.379207,192.168.1.226,10.0.0.55,TCP,6664,4266,20.47,81.43,chat,teacher,stream,Normal,0
2025-07-17 12:37:12.379207,192.168.1.237,10.0.0.176,HTTPS,8433,1751,23.07,18.38,lecture,admin,submit_assignment,Normal,0
2025-07-17 12:34:51.379207,192.168.1.35,10.0.0.3,HTTP,581,3503,42.33,67.42,video,teacher,stream,Normal,0
2025-07-17 13:11:29.379207,192.168.1.231,10.0.0.184,WebRTC,6271,7369,24.31,90.05,quiz,teacher,stream,Normal,0
2025-07-17 12:58:23.379207,192.168.1.241,10.0.0.88,UDP,2325,1350,43.5,34.55,lecture,admin,discussion,Spoofing,1
2025-07-17 13:10:04.379207,192.168.1.188,10.0.0.141,HTTP,7555,3197,21.57,67.96,lecture,learner,login,Normal,0
2025-07-17 12:53:39.379207,192.168.1.13,10.0.0.232,WebRTC,3022,2405,5.36,32.71,chat,admin,submit_assignment,Normal,0
2025-07-17 12:30:49.379207,192.168.1.93,10.0.0.103,HTTPS,9710,599,41.93,63.83,video,admin,login,Normal,0
2025-07-17 11:54:47.379207,192.168.1.180,10.0.0.141,UDP,8909,6241,12.38,40.2,video,admin,discussion,Normal,0
2025-07-17 12:55:16.379207,192.168.1.221,10.0.0.137,HTTP,6860,2659,36.09,33.23,quiz,admin,submit_assignment,Spoofing,1
2025-07-17 12:27:54.379207,192.168.1.220,10.0.0.5,HTTP,3788,1784,21.22,5.17,chat,learner,stream,Normal,0
2025-07-17 12:21:01.379207,192.168.1.126,10.0.0.227,HTTP,6311,306,15.34,21.33,quiz,teacher,login,DDoS,1
2025-07-17 12:08:27.379207,192.168.1.123,10.0.0.38,WebRTC,1338,2551,49.94,87.62,chat,teacher,submit_assignment,Normal,0
2025-07-17 12:12:26.379207,192.168.1.181,10.0.0.11,HTTPS,3364,7309,9.54,29.13,video,admin,submit_assignment,Normal,0
2025-07-17 12:36:13.379207,192.168.1.32,10.0.0.113,WebRTC,6610,4577,32.86,41.24,video,learner,submit_assignment,Normal,0
2025-07-17 12:58:51.379207,192.168.1.169,10.0.0.59,HTTPS,7631,3368,58.31,37.8,chat,learner,submit_assignment,Normal,0
2025-07-17 12:33:34.379207,192.168.1.83,10.0.0.121,HTTPS,5100,4827,26.51,67.62,quiz,admin,discussion,Malware Injection,1
2025-07-17 12:17:47.379207,192.168.1.91,10.0.0.186,TCP,9781,7470,20.21,26.45,quiz,admin,discussion,Normal,0
2025-07-17 12:46:37.379207,192.168.1.241,10.0.0.101,HTTPS,7212,6434,42.33,20.22,quiz,admin,stream,Malware Injection,1
2025-07-17 12:58:11.379207,192.168.1.71,10.0.0.91,HTTPS,761,7790,35.04,35.28,video,learner,login,Normal,0
2025-07-17 12:34:43.379207,192.168.1.60,10.0.0.107,WebRTC,7419,6464,48.3,44.14,lecture,learner,login,DDoS,1
2025-07-17 11:56:11.379207,192.168.1.17,10.0.0.108,TCP,2132,3228,51.42,80.83,quiz,teacher,stream,Normal,0
2025-07-17 12:36:38.379207,192.168.1.130,10.0.0.183,WebRTC,2629,7876,39.02,91.42,chat,admin,discussion,Normal,0
2025-07-17 12:56:23.379207,192.168.1.155,10.0.0.145,HTTP,3147,4972,50.44,33.85,video,teacher,stream,Malware Injection,1
2025-07-17 12:16:34.379207,192.168.1.45,10.0.0.22,WebRTC,7970,2247,38.18,72.56,lecture,admin,stream,Normal,0
2025-07-17 12:44:16.379207,192.168.1.193,10.0.0.243,HTTP,2962,2830,30.82,59.33,video,teacher,discussion,Normal,0
2025-07-17 12:17:54.379207,192.168.1.14,10.0.0.79,WebRTC,4936,5074,40.78,50.05,quiz,teacher,discussion,Normal,0
2025-07-17 11:56:53.379207,192.168.1.222,10.0.0.183,WebRTC,2881,6232,50.62,95.95,chat,teacher,submit_assignment,Normal,0
2025-07-17 13:14:08.379207,192.168.1.214,10.0.0.137,TCP,2691,4549,37.0,38.09,chat,teacher,stream,Normal,0
2025-07-17 12:22:03.379207,192.168.1.93,10.0.0.24,UDP,7862,1707,33.51,63.91,video,admin,submit_assignment,Normal,0
2025-07-17 12:02:33.379207,192.168.1.115,10.0.0.91,UDP,7345,7495,38.3,73.47,lecture,teacher,discussion,Normal,0
2025-07-17 12:19:52.379207,192.168.1.37,10.0.0.234,WebRTC,7555,7731,23.45,37.8,lecture,teacher,stream,Normal,0
2025-07-17 12:06:45.379207,192.168.1.48,10.0.0.128,TCP,2054,772,48.23,35.16,video,admin,discussion,Normal,0
2025-07-17 12:22:13.387206,192.168.1.235,10.0.0.208,WebRTC,4785,4291,6.94,14.36,video,teacher,submit_assignment,Normal,0
2025-07-17 13:10:14.387206,192.168.1.137,10.0.0.70,HTTP,9733,7045,27.7,49.49,lecture,learner,login,Normal,0
2025-07-17 12:38:20.387206,192.168.1.230,10.0.0.50,HTTPS,9320,3733,46.18,32.57,quiz,teacher,stream,Normal,0
2025-07-17 12:43:06.387206,192.168.1.213,10.0.0.64,TCP,6527,3957,34.1,11.78,chat,teacher,submit_assignment,Normal,0
2025-07-17 12:26:33.387206,192.168.1.202,10.0.0.109,HTTP,4762,3147,1.96,85.72,chat,teacher,login,Normal,0
2025-07-17 12:49:10.387206,192.168.1.83,10.0.0.81,TCP,7296,6725,57.43,7.07,quiz,teacher,login,Normal,0
2025-07-17 12:31:55.387206,192.168.1.233,10.0.0.138,WebRTC,1254,2107,51.81,54.71,quiz,admin,discussion,Normal,0
2025-07-17 12:15:38.387206,192.168.1.229,10.0.0.68,HTTPS,5791,6428,16.59,91.11,video,teacher,stream,Malware Injection,1
2025-07-17 12:18:30.387206,192.168.1.67,10.0.0.244,UDP,8542,2434,28.95,67.62,chat,admin,discussion,Normal,0
2025-07-17 12:50:18.387206,192.168.1.245,10.0.0.131,HTTP,6695,3488,22.42,14.87,chat,learner,submit_assignment,Spoofing,1
2025-07-17 13:14:41.387206,192.168.1.194,10.0.0.84,HTTP,4734,3578,26.01,87.72,lecture,teacher,stream,Normal,0
2025-07-17 11:54:09.387206,192.168.1.195,10.0.0.201,HTTPS,5982,6990,26.91,88.98,video,learner,submit_assignment,Normal,0
2025-07-17 12:18:18.387206,192.168.1.80,10.0.0.30,HTTPS,3110,1164,33.69,44.81,video,admin,stream,Normal,0
2025-07-17 13:03:21.387206,192.168.1.16,10.0.0.131,WebRTC,3515,754,47.64,80.64,quiz,teacher,login,Normal,0
2025-07-17 12:40:20.387206,192.168.1.81,10.0.0.34,WebRTC,6770,1257,31.6,15.88,lecture,learner,discussion,Normal,0
2025-07-17 12:31:06.387206,192.168.1.41,10.0.0.20,WebRTC,977,6118,34.73,21.29,video,teacher,login,Normal,0
2025-07-17 12:05:51.387206,192.168.1.136,10.0.0.186,HTTP,4715,2427,1.37,87.76,chat,teacher,submit_assignment,Normal,0
2025-07-17 12:35:22.387206,192.168.1.84,10.0.0.94,UDP,7535,2537,29.02,64.21,chat,learner,stream,Normal,0
2025-07-17 12:44:43.387206,192.168.1.225,10.0.0.103,HTTPS,7689,4863,36.45,27.11,quiz,teacher,login,Malware Injection,1
2025-07-17 13:02:45.387206,192.168.1.125,10.0.0.163,HTTPS,485,5616,11.84,8.88,video,admin,submit_assignment,Malware Injection,1
2025-07-17 13:11:10.387206,192.168.1.96,10.0.0.171,UDP,6303,4224,56.17,18.88,lecture,teacher,stream,DDoS,1
2025-07-17 12:43:34.387206,192.168.1.12,10.0.0.93,HTTP,7561,4044,45.63,28.8,chat,teacher,submit_assignment,Normal,0
2025-07-17 12:03:50.387206,192.168.1.177,10.0.0.184,TCP,2405,3087,24.62,39.67,lecture,learner,stream,Normal,0
2025-07-17 13:13:07.387206,192.168.1.21,10.0.0.204,HTTPS,4098,841,55.28,6.67,video,learner,submit_assignment,Normal,0
2025-07-17 12:16:11.387206,192.168.1.226,10.0.0.98,UDP,5266,3383,33.03,11.02,chat,teacher,submit_assignment,Malware Injection,1
2025-07-17 13:14:34.387206,192.168.1.2,10.0.0.198,TCP,8364,2305,48.69,46.88,video,teacher,discussion,Normal,0
2025-07-17 12:50:21.387206,192.168.1.4,10.0.0.113,HTTPS,4440,2570,56.32,18.86,chat,teacher,login,Normal,0
2025-07-17 12:17:50.387206,192.168.1.91,10.0.0.83,HTTPS,6615,4721,33.67,59.08,quiz,learner,submit_assignment,Normal,0
2025-07-17 13:15:31.387206,192.168.1.117,10.0.0.39,UDP,668,4508,58.94,71.56,lecture,learner,login,Normal,0
2025-07-17 12:50:39.387206,192.168.1.49,10.0.0.203,TCP,7497,1642,6.45,54.89,quiz,admin,login,Normal,0
2025-07-17 12:56:11.387206,192.168.1.47,10.0.0.129,HTTP,6624,983,12.01,65.34,lecture,admin,stream,Normal,0
2025-07-17 13:13:20.387206,192.168.1.160,10.0.0.176,HTTP,9505,3891,26.54,89.25,lecture,learner,submit_assignment,Normal,0
2025-07-17 13:04:09.387206,192.168.1.50,10.0.0.188,WebRTC,5952,3597,6.15,75.0,video,teacher,discussion,Normal,0
2025-07-17 12:29:47.387206,192.168.1.88,10.0.0.221,HTTP,2518,1851,22.16,79.06,quiz,teacher,submit_assignment,Spoofing,1
2025-07-17 12:42:16.387206,192.168.1.37,10.0.0.238,UDP,5080,5000,13.39,54.62,lecture,admin,stream,Normal,0
2025-07-17 12:36:02.387206,192.168.1.243,10.0.0.170,UDP,3526,1233,13.35,73.52,lecture,teacher,discussion,Normal,0
2025-07-17 12:10:27.387206,192.168.1.49,10.0.0.151,UDP,1853,4941,26.85,35.65,lecture,learner,submit_assignment,Normal,0
2025-07-17 12:38:53.387206,192.168.1.248,10.0.0.230,WebRTC,967,4195,36.69,65.07,video,admin,stream,Normal,0
2025-07-17 13:08:24.387206,192.168.1.88,10.0.0.72,HTTP,5095,381,13.16,31.24,chat,learner,login,Malware Injection,1
2025-07-17 12:29:08.387206,192.168.1.152,10.0.0.87,TCP,7273,493,13.02,76.52,lecture,admin,submit_assignment,Spoofing,1
2025-07-17 12:00:58.387206,192.168.1.135,10.0.0.18,WebRTC,9640,3861,21.32,44.35,video,learner,discussion,Normal,0
2025-07-17 12:40:51.387206,192.168.1.52,10.0.0.92,HTTP,7253,7125,31.42,85.48,quiz,teacher,discussion,Malware Injection,1
2025-07-17 12:39:09.387206,192.168.1.118,10.0.0.2,HTTPS,1241,3174,4.9,54.79,quiz,teacher,discussion,Normal,0
2025-07-17 11:53:02.387206,192.168.1.8,10.0.0.208,HTTP,3863,7976,56.59,46.73,video,teacher,discussion,Normal,0
2025-07-17 12:19:59.387206,192.168.1.206,10.0.0.31,HTTP,5061,5815,9.85,71.92,chat,admin,submit_assignment,Normal,0
2025-07-17 12:04:04.387206,192.168.1.102,10.0.0.28,UDP,336,2607,54.8,67.19,quiz,teacher,discussion,Normal,0
2025-07-17 12:12:02.387206,192.168.1.168,10.0.0.106,TCP,8991,6049,30.79,8.52,lecture,teacher,stream,Malware Injection,1
2025-07-17 13:06:05.387206,192.168.1.122,10.0.0.137,TCP,6343,551,29.91,33.75,video,teacher,submit_assignment,Normal,0
2025-07-17 12:10:01.387206,192.168.1.56,10.0.0.167,UDP,4647,2765,14.48,5.19,quiz,teacher,submit_assignment,Normal,0
2025-07-17 13:13:13.387206,192.168.1.197,10.0.0.114,TCP,5779,552,39.42,91.79,lecture,learner,submit_assignment,Normal,0
2025-07-17 12:47:30.387206,192.168.1.187,10.0.0.116,WebRTC,7284,5128,40.71,69.19,lecture,learner,discussion,Normal,0
2025-07-17 12:04:15.387206,192.168.1.191,10.0.0.131,HTTPS,7982,7567,55.39,66.16,quiz,learner,stream,Normal,0
2025-07-17 12:12:39.387206,192.168.1.202,10.0.0.30,HTTPS,1942,5897,24.41,81.17,chat,teacher,submit_assignment,Normal,0
2025-07-17 12:19:45.387206,192.168.1.61,10.0.0.149,WebRTC,5077,7882,48.94,27.57,chat,admin,stream,Normal,0
2025-07-17 13:13:30.387206,192.168.1.222,10.0.0.244,UDP,5582,3457,39.64,51.78,video,learner,stream,Normal,0
2025-07-17 12:29:06.387206,192.168.1.121,10.0.0.145,UDP,8563,2628,50.94,47.77,chat,admin,login,Normal,0
2025-07-17 12:31:11.387206,192.168.1.214,10.0.0.245,WebRTC,2007,1108,34.28,41.78,video,admin,discussion,Normal,0
2025-07-17 12:22:04.387206,192.168.1.217,10.0.0.208,UDP,9743,2043,3.68,32.48,quiz,admin,stream,Normal,0
2025-07-17 13:03:28.387206,192.168.1.236,10.0.0.115,HTTP,6622,2186,15.75,27.56,video,learner,stream,Normal,0
2025-07-17 13:07:32.387206,192.168.1.121,10.0.0.133,HTTPS,267,5001,14.9,15.52,quiz,teacher,stream,Normal,0
2025-07-17 12:27:02.387206,192.168.1.206,10.0.0.148,WebRTC,3284,1584,15.05,92.7,chat,admin,submit_assignment,Normal,0
2025-07-17 12:56:54.387206,192.168.1.90,10.0.0.247,UDP,8785,1566,4.22,5.56,chat,teacher,discussion,Normal,0
2025-07-17 12:33:24.387206,192.168.1.84,10.0.0.148,HTTPS,9913,6760,13.84,67.16,lecture,teacher,stream,Normal,0
2025-07-17 12:22:14.387206,192.168.1.217,10.0.0.65,TCP,1592,4099,52.95,48.21,chat,admin,discussion,Malware Injection,1
2025-07-17 11:56:59.387206,192.168.1.237,10.0.0.31,UDP,7292,7330,22.25,87.42,lecture,learner,submit_assignment,Normal,0
2025-07-17 12:14:22.387206,192.168.1.203,10.0.0.170,TCP,7546,6327,16.2,80.22,chat,teacher,login,Normal,0
2025-07-17 12:30:42.387206,192.168.1.177,10.0.0.184,WebRTC,5052,4498,25.47,33.86,video,teacher,login,Normal,0
2025-07-17 12:32:12.387206,192.168.1.28,10.0.0.198,WebRTC,905,7242,52.66,21.66,quiz,admin,login,Normal,0
2025-07-17 12:37:54.387206,192.168.1.120,10.0.0.136,UDP,3955,1045,23.89,60.22,lecture,teacher,discussion,Normal,0
2025-07-17 12:32:14.387206,192.168.1.224,10.0.0.110,TCP,4862,6880,32.82,60.38,chat,learner,submit_assignment,Malware Injection,1
2025-07-17 12:10:47.387206,192.168.1.91,10.0.0.111,HTTP,3429,4920,10.15,96.06,quiz,admin,login,Normal,0
2025-07-17 12:14:45.387206,192.168.1.39,10.0.0.178,TCP,8102,2888,55.79,5.87,lecture,admin,login,Normal,0
2025-07-17 12:38:43.387206,192.168.1.14,10.0.0.224,HTTP,7464,3685,15.03,73.45,quiz,teacher,submit_assignment,Normal,0
2025-07-17 12:56:03.387206,192.168.1.77,10.0.0.147,HTTPS,9067,4601,23.35,72.52,quiz,learner,discussion,Normal,0
2025-07-17 13:11:32.387206,192.168.1.104,10.0.0.212,HTTP,6006,7125,51.56,82.67,video,learner,login,Normal,0
2025-07-17 12:05:20.387206,192.168.1.172,10.0.0.200,WebRTC,7986,6499,19.2,74.48,video,teacher,login,Normal,0
2025-07-17 12:51:15.387206,192.168.1.82,10.0.0.192,UDP,898,2283,12.55,70.81,lecture,learner,login,Normal,0
2025-07-17 12:54:24.387206,192.168.1.207,10.0.0.50,HTTPS,305,4823,56.69,90.47,lecture,admin,login,Malware Injection,1
2025-07-17 12:18:18.387206,192.168.1.230,10.0.0.191,HTTPS,1973,6476,23.87,50.04,quiz,admin,discussion,Normal,0
2025-07-17 13:13:39.387206,192.168.1.154,10.0.0.3,HTTP,8370,966,51.59,91.47,video,teacher,stream,Normal,0
2025-07-17 12:37:26.387206,192.168.1.32,10.0.0.66,UDP,3439,3251,23.34,81.83,chat,learner,discussion,Normal,0
2025-07-17 12:31:56.387206,192.168.1.163,10.0.0.39,TCP,890,4042,15.49,35.84,chat,admin,stream,Normal,0
2025-07-17 12:59:19.387206,192.168.1.209,10.0.0.136,TCP,8026,841,18.67,96.64,video,teacher,submit_assignment,DDoS,1
2025-07-17 13:07:21.387206,192.168.1.129,10.0.0.88,UDP,8499,4486,28.45,24.82,lecture,teacher,discussion,Normal,0
2025-07-17 12:30:39.387206,192.168.1.163,10.0.0.68,WebRTC,9360,4767,25.02,28.7,lecture,learner,discussion,Normal,0
2025-07-17 13:05:58.387206,192.168.1.212,10.0.0.53,UDP,6654,1369,20.39,79.6,chat,teacher,stream,Normal,0
2025-07-17 12:47:31.387206,192.168.1.147,10.0.0.215,HTTP,4766,2129,13.32,47.84,quiz,learner,submit_assignment,Normal,0
2025-07-17 12:46:33.387206,192.168.1.32,10.0.0.48,TCP,3772,3804,6.68,39.91,video,teacher,discussion,Normal,0
2025-07-17 12:08:43.387206,192.168.1.172,10.0.0.18,HTTPS,8321,2363,59.53,52.91,quiz,learner,submit_assignment,Malware Injection,1
2025-07-17 12:00:21.387206,192.168.1.140,10.0.0.201,UDP,4150,3088,10.06,58.5,chat,learner,discussion,Normal,0
2025-07-17 12:28:05.387206,192.168.1.97,10.0.0.196,HTTP,9375,5003,24.63,25.09,quiz,admin,submit_assignment,Normal,0
