@relation eMBB

@attribute X numeric
@attribute Seq numeric
@attribute Dur numeric
@attribute RunTime numeric
@attribute Mean numeric
@attribute Sum numeric
@attribute Min numeric
@attribute Max numeric
@attribute Proto {tcp}
@attribute sTos numeric
@attribute dTos numeric
@attribute sDSb {cs0}
@attribute dDSb {cs0}
@attribute sTtl numeric
@attribute dTtl numeric
@attribute sHops numeric
@attribute dHops numeric
@attribute Cause {Start,Status}
@attribute TotPkts numeric
@attribute SrcPkts numeric
@attribute DstPkts numeric
@attribute TotBytes numeric
@attribute SrcBytes numeric
@attribute DstBytes numeric
@attribute Offset numeric
@attribute sMeanPktSz numeric
@attribute dMeanPktSz numeric
@attribute Load numeric
@attribute SrcLoad numeric
@attribute DstLoad numeric
@attribute Loss numeric
@attribute SrcLoss numeric
@attribute DstLoss numeric
@attribute pLoss numeric
@attribute SrcGap numeric
@attribute DstGap numeric
@attribute Rate numeric
@attribute SrcRate numeric
@attribute DstRate numeric
@attribute State {CON}
@attribute SrcWin numeric
@attribute DstWin numeric
@attribute sVid {NA}
@attribute dVid {NA}
@attribute SrcTCPBase numeric
@attribute DstTCPBase numeric
@attribute TcpRtt numeric
@attribute SynAck numeric
@attribute AckDat numeric
@attribute UniqueID numeric
@attribute predicted {1:eMBB}
@attribute Label {Benign,Malicious}

@data
128238.868941,2233.510887,4.146474,3.579834,3.944702,1.869095,1.73356,3.006862,tcp,0,0,cs0,cs0,64,117,0,11,Start,115.484166,61.077131,104.353246,110936.024755,5602.526851,118010.194917,798083.717536,102.1785,1397.776372,164264.653767,17727.476551,156304.745606,1.801549,0,1.002179,4.679013,0,0,39.959154,22.221676,22.204808,CON,180,77568,NA,NA,1193253475,2646975090,0.043645,0.021485,0.026299,2162480.858635,1:eMBB,Benign
233658.842427,1799.776213,0.830832,1.143005,0.948114,1.386455,0.89649,1.35898,tcp,0,0,cs0,cs0,64,117,0,11,Start,32.519497,15.905739,18.250994,11526.087631,3321.507641,9837.809118,333195.957305,193.591384,489.573424,123390.685079,31210.222095,53703.119839,1.511471,0,1.708909,3.397163,0,0,42.065069,16.981488,11.344639,CON,180,77568,NA,NA,1193253475,2646975090,0.037725,0.021433,0.013336,2131329.82489,1:eMBB,Benign
286520.723706,3557.678688,3.544695,2.404385,3.932355,2.344078,3.197128,3.100136,tcp,0,0,cs0,cs0,64,117,0,11,Start,96.502013,138.832902,95.611524,78268.136986,8696.631301,218411.7873,478960.730271,139.310204,865.452197,289806.878469,30182.843813,124149.246604,2,0,2,2.438285,0,0,68.318742,27.496621,30.185485,CON,180,77568,NA,NA,1193253475,2646975090,0.036119,0.021252,0.014136,2157929.668777,1:eMBB,Benign
263410.241061,5378.88386,2.700793,3.74192,0.990064,4.333965,3.467541,4.146127,tcp,0,0,cs0,cs0,64,117,0,11,Start,204.928276,21.52491,66.707911,134443.450905,5645.462779,133182.010638,474396.561527,179.009044,780.819,248634.593156,23227.609267,159879.565738,1.322688,0.804396,1.306291,1.625479,0,0,51.520361,24.066543,24.098971,CON,180,77568,NA,NA,1193253475,2646975090,0.040486,0.021751,0.017979,2252027.678341,1:eMBB,Benign
329247.132357,1549.671026,1.225535,0.867731,0.804023,0.987734,1.151905,1.228184,tcp,0,0,cs0,cs0,64,117,0,11,Start,35.000871,16.780177,18.905654,13708.764876,3788.732638,7705.778425,304437.716443,193.526341,462.263411,67903.988906,36375.742752,85474.182762,1.991952,0,1.198153,3.706352,0,0,39.847014,15.375174,12.758183,CON,180,77568,NA,NA,1193253475,2646975090,0.035215,0.021807,0.015148,2144799.667995,1:eMBB,Benign
452590.72245,2706.129353,4.158348,2.439274,1.929026,4.575914,2.929128,1.333093,tcp,0,0,cs0,cs0,64,117,0,11,Start,132.793878,49.599059,72.116482,90157.205878,4799.398981,53793.897771,373442.578028,92.358397,744.88477,187779.669872,33589.843602,149035.650937,1.577025,0,1.838887,2.991025,0,0,47.04525,24.390766,23.383766,CON,180,77568,NA,NA,1193253475,2646975090,0.035208,0.021823,0.021435,2222555.567958,1:eMBB,Benign
240634.05012,5616.853742,2.400039,1.061745,3.012353,3.717272,3.513902,2.68344,tcp,0,0,cs0,cs0,64,117,0,11,Start,62.652303,32.630889,91.149044,191326.452227,11605.97104,141085.925147,574185.72839,147.930642,1093.306553,219532.07282,33780.293458,116510.995126,2,0,2,1.648654,0,0,75.787866,26.751454,29.934657,CON,180,77568,NA,NA,1193253475,2646975090,0.036362,0.021661,0.015935,2074380.075081,1:eMBB,Benign
182106.821545,952.232094,1.315453,0.906418,1.195919,0.874787,1.265705,1.066527,tcp,0,0,cs0,cs0,64,117,0,11,Start,37.561015,17.239637,19.708054,10306.25717,3202.355034,9064.303155,286059.481001,194.326393,425.971957,143063.412051,31391.373592,80569.458017,1.609076,0,1.077967,3.483521,0,0,42.183691,16.202951,18.203116,CON,180,77568,NA,NA,1193253475,2646975090,0.035212,0.021609,0.016835,2127123.739659,1:eMBB,Benign
26555.18682,1758.294242,0.733373,0.457325,0.676056,0.448712,0.703292,0.705417,tcp,0,0,cs0,cs0,64,117,0,11,Start,24.909654,9.665779,16.587949,13779.014952,3680.157101,7599.027097,315626.85158,277.979134,256.047724,111158.414523,51469.0316,21768.104185,1.427489,0.090856,0.852099,4.443635,0,0,50.363981,21.178233,27.886941,CON,180,77568,NA,NA,1193253475,2646975090,0.005281,0.006409,0.00266,2238827.575434,1:eMBB,Benign
125321.948352,1446.478132,1.28288,1.305195,0.8349,0.960939,0.911612,1.065312,tcp,0,0,cs0,cs0,64,117,0,11,Start,32.50244,17.268937,17.114171,11953.272773,3000.290932,7514.203541,170435.148724,193.135132,437.939818,93341.107478,27730.217781,43554.965204,1.081454,0,1.062562,4.754765,0,0,39.968342,10.83048,22.238855,CON,180,77568,NA,NA,1193253475,2646975090,0.039714,0.021449,0.016555,2129332.781501,1:eMBB,Benign
121454.952451,3435.19538,0.853705,3.962953,3.310192,3.402335,3.660294,1.331953,tcp,0,0,cs0,cs0,64,117,0,11,Start,203.57353,62.830891,120.368077,37605.036135,12786.435757,20914.08122,863449.163662,98.792217,582.201945,154689.357121,30825.644461,322064.403063,2,0,2,1.031482,0,0,55.756411,29.526219,29.276806,CON,180,77568,NA,NA,1193253475,2646975090,0.03588,0.021108,0.01327,2125349.181127,1:eMBB,Benign
230212.754003,3434.256951,3.610868,1.57496,1.232621,2.407841,2.760524,3.330804,tcp,0,0,cs0,cs0,64,117,0,11,Start,154.843743,68.853695,65.610749,106280.315678,7973.925707,106728.207782,429238.486924,186.650177,903.22109,223756.687853,30131.321564,126606.988661,1.008296,0.84381,1.600538,0.645316,0,0,49.523919,24.002032,23.77985,CON,180,77568,NA,NA,1193253475,2646975090,0.043301,0.021523,0.01531,2232385.827939,1:eMBB,Benign
277992.790667,3880.641059,0.880727,3.872669,4.669968,4.835898,4.272367,4.841547,tcp,0,0,cs0,cs0,64,117,0,11,Start,122.569278,34.0969,30.463864,152706.460917,5223.724382,60313.642173,713488.603681,177.519551,596.203246,177438.362872,27238.049749,117282.804741,1.977576,0,1.761416,0.614452,0,0,42.52666,19.904514,25.085298,CON,180,77568,NA,NA,1193253475,2646975090,0.045728,0.021208,0.014712,2183088.753308,1:eMBB,Benign
26339.688645,805.68092,0.517764,0.589953,0.682838,0.680163,0.58136,0.549347,tcp,0,0,cs0,cs0,64,117,0,11,Start,32.131226,16.249895,17.703388,11896.947453,3591.129139,3707.992347,39251.156129,228.085223,433.118866,117325.81089,50710.459866,98972.105282,1.743936,0.96894,1.433994,4.341866,0,0,50.215564,24.67289,27.351234,CON,180,77568,NA,NA,1193253475,2646975090,0.008679,0.007944,0.005745,2189518.487866,1:eMBB,Benign
123336.932115,2824.581674,3.669079,3.431139,1.560577,1.927975,0.862865,1.727969,tcp,0,0,cs0,cs0,64,117,0,11,Start,159.789239,25.63129,64.763395,145172.106875,5098.760663,59419.460402,1098960.031796,177.642802,961.436869,166300.306536,29598.728756,223486.839766,1.092072,0,1.703834,1.942836,0,0,43.186116,24.499614,22.190994,CON,180,77568,NA,NA,1193253475,2646975090,0.046781,0.021235,0.026896,2184657.656926,1:eMBB,Benign
152937.086831,3692.783503,4.091016,0.844419,3.875454,2.130823,4.395005,1.399195,tcp,0,0,cs0,cs0,64,117,0,11,Start,80.28027,45.998323,46.329383,70249.353782,4081.388496,116044.138182,695029.717793,101.246542,800.656913,207843.340153,35607.609577,231051.873118,1.319207,0,1.617341,3.391931,0,0,43.305548,21.806888,21.368604,CON,180,77568,NA,NA,1193253475,2646975090,0.037935,0.021005,0.019197,2217500.73308,1:eMBB,Benign
284580.855774,4175.217221,2.628964,2.065438,1.530273,2.362577,3.408691,2.441602,tcp,0,0,cs0,cs0,64,117,0,11,Start,229.64928,87.218498,74.949837,127958.085195,9519.006028,183250.133351,461783.149338,114.454792,932.997594,192304.397827,35313.950757,211780.93999,2,0,2,1.469464,0,0,68.49933,36.84955,35.37401,CON,180,77568,NA,NA,1193253475,2646975090,0.037062,0.021768,0.015711,2102592.362213,1:eMBB,Benign
287788.507097,1146.044624,0.923835,1.058838,1.250158,0.784196,1.30481,1.128335,tcp,0,0,cs0,cs0,64,117,0,11,Start,32.616585,18.376209,18.578374,10970.584067,3358.843594,7623.699883,258030.415907,193.887317,432.965677,80789.588889,30336.404251,78197.984953,1.337868,0,1.670904,4.063646,0,0,27.826595,17.633129,19.7309,CON,180,77568,NA,NA,1193253475,2646975090,0.03761,0.021254,0.013185,2108542.758243,1:eMBB,Benign
42450.038297,721.307571,0.513272,0.71195,0.642336,0.481662,0.739974,0.564257,tcp,0,0,cs0,cs0,64,117,0,11,Start,34.16073,18.398616,18.457828,5087.074286,3566.530553,3441.000774,73227.698755,270.745314,350.335264,129769.285476,44476.911238,37256.122586,1.623773,0.770516,1.906791,4.318785,0,0,51.363383,24.764511,26.143828,CON,180,77568,NA,NA,1193253475,2646975090,0.027417,0.006054,0.00581,2206054.515973,1:eMBB,Benign
36527.717957,902.98201,0.573527,0.569836,0.452941,0.537194,0.529473,0.733264,tcp,0,0,cs0,cs0,64,117,0,11,Start,38.71151,16.009083,15.152872,5141.511131,3482.662104,6745.884504,82175.945806,341.750136,276.384252,99725.142853,50360.861074,61213.653225,1.247847,0.94702,1.182874,4.639035,0,0,50.934643,25.041317,25.392226,CON,180,77568,NA,NA,1193253475,2646975090,0.003499,0.016291,0.005416,2221077.155253,1:eMBB,Benign
118521.56667,2248.623802,0.973525,2.89825,2.61098,1.304115,1.836527,2.933119,tcp,0,0,cs0,cs0,64,117,0,11,Start,267.457955,52.009429,108.913083,153252.035848,6532.935626,68570.900206,722084.474323,114.685908,610.303064,253937.874548,31340.404456,220118.327028,2,0,2,4.738043,0,0,72.597173,25.494285,25.840183,CON,180,77568,NA,NA,1193253475,2646975090,0.036614,0.020865,0.013891,2097754.134686,1:eMBB,Benign
223270.247524,4988.168968,0.825718,3.036399,4.35593,2.8276,2.493156,3.886964,tcp,0,0,cs0,cs0,64,117,0,11,Start,243.586472,20.50578,111.127148,65653.818618,15140.34484,72188.11816,952464.606327,137.071135,1337.281698,190331.815651,37509.157397,411698.66866,2,0,2,1.456271,0,0,73.671972,29.494628,34.026314,CON,180,77568,NA,NA,1193253475,2646975090,0.037434,0.021472,0.014297,2096333.135233,1:eMBB,Benign
53150.47842,730.352055,0.573999,0.709897,0.747297,0.708273,0.490781,0.59113,tcp,0,0,cs0,cs0,64,117,0,11,Start,24.39564,12.870434,15.279604,11196.479565,3805.702477,5423.232507,40650.531465,234.314419,490.14733,103108.472503,53077.861416,99113.37136,1.8558,0.374756,1.921239,4.17409,0,0,50.221531,23.457163,25.498096,CON,180,77568,NA,NA,1193253475,2646975090,0.02642,0.017146,0.009044,2172606.924339,1:eMBB,Benign
100623.085951,3375.233124,1.075915,2.968206,2.291745,2.918824,3.0883,1.489428,tcp,0,0,cs0,cs0,64,117,0,11,Start,71.086366,159.673232,67.995259,28912.086734,7619.058374,54878.970768,602023.226744,158.671196,943.997798,460451.918002,30514.451842,350532.208535,2,0,2,3.958577,0,0,72.509852,34.370242,32.987274,CON,180,77568,NA,NA,1193253475,2646975090,0.036482,0.021628,0.015214,2098976.339736,1:eMBB,Benign
352070.562795,1224.873192,1.249674,1.155251,0.9278,1.305502,1.21437,0.945467,tcp,0,0,cs0,cs0,64,117,0,11,Start,36.369883,16.44975,18.449511,14230.536667,3179.864233,9027.260622,298752.527159,193.850653,434.525733,70959.70074,33243.722281,75473.133601,1.490616,0,1.383164,3.827909,0,0,24.489968,21.060433,16.025249,CON,180,77568,NA,NA,1193253475,2646975090,0.038014,0.021819,0.015361,2124368.30303,1:eMBB,Benign
59889.259276,3230.429325,1.892575,4.017416,2.930097,2.233649,1.344627,2.708937,tcp,0,0,cs0,cs0,64,117,0,11,Start,103.063554,25.583046,104.05234,129926.225212,4681.527331,41057.002532,697602.268067,161.17254,1333.451125,162517.170453,34692.948342,228627.348424,1.716764,0,1.326588,0.624172,0,0,41.193357,18.899967,23.122913,CON,180,77568,NA,NA,1193253475,2646975090,0.037124,0.021008,0.015609,2220677.22513,1:eMBB,Benign
284555.541242,1219.08756,1.139903,1.267289,0.937137,1.006117,1.275196,1.080182,tcp,0,0,cs0,cs0,64,117,0,11,Start,33.510933,16.136706,17.787536,11269.446949,3039.749916,9941.676555,194414.409879,194.537839,465.246806,69843.566979,23281.483745,95487.223902,1.56631,0,1.953686,3.938347,0,0,30.952733,22.591654,23.681946,CON,180,77568,NA,NA,1193253475,2646975090,0.035905,0.021623,0.01639,2153519.882096,1:eMBB,Benign
369562.82442,2778.121466,3.001618,4.151346,1.357107,3.41142,3.241381,0.894633,tcp,0,0,cs0,cs0,64,117,0,11,Start,137.464847,24.928359,44.625282,45818.855377,5323.854116,51433.278726,974929.30196,157.219406,734.308568,194794.310281,39521.561576,235437.096629,1.424038,0,1.029506,3.871592,0,0,50.604653,25.256891,24.37704,CON,180,77568,NA,NA,1193253475,2646975090,0.047074,0.021388,0.026605,2172755.602634,1:eMBB,Benign
217865.763564,3885.948818,4.526731,2.579364,2.926981,4.40318,1.025852,0.991199,tcp,0,0,cs0,cs0,64,117,0,11,Start,110.242753,55.211538,52.255829,104426.492233,10467.534516,97616.795618,402570.335051,188.805415,524.60823,185025.347201,35637.906748,436127.144507,2,0,2,2.563661,0,0,73.086586,34.571036,32.294891,CON,180,77568,NA,NA,1193253475,2646975090,0.036802,0.020903,0.013284,2160178.001981,1:eMBB,Benign
46327.014123,1726.809389,0.668086,0.526247,0.707937,0.519843,0.460473,0.725449,tcp,0,0,cs0,cs0,64,117,0,11,Start,30.305149,19.886936,15.431105,6748.318585,3719.128491,6327.264774,30630.699393,257.716649,300.686851,90867.722995,48686.429429,30664.409799,1.559718,0.033136,0.60252,4.394681,0,0,49.282901,21.398421,27.452196,CON,180,77568,NA,NA,1193253475,2646975090,0.029985,0.015658,0.006899,2205384.621826,1:eMBB,Benign
26201.96881,1664.679251,0.733156,0.679933,0.728211,0.656944,0.707467,0.527348,tcp,0,0,cs0,cs0,64,117,0,11,Start,28.163415,13.34845,15.542317,8036.719361,3497.726666,4250.602245,227028.418592,267.384282,381.061759,79762.700397,53028.767851,81237.641688,1.73905,0.023197,1.219236,4.323071,0,0,51.048492,20.424019,26.40397,CON,180,77568,NA,NA,1193253475,2646975090,0.019566,0.018426,0.002565,2217919.005565,1:eMBB,Benign
238862.325797,3510.194744,3.627787,3.796898,1.898325,1.4323,1.370526,2.948164,tcp,0,0,cs0,cs0,64,117,0,11,Start,114.018721,33.851621,31.262946,136965.81362,5171.605167,22349.352428,818200.502446,177.202481,1413.336273,159137.041712,17220.00732,123570.913125,1.650301,0,1.308577,4.358589,0,0,46.617074,25.003781,24.497536,CON,180,77568,NA,NA,1193253475,2646975090,0.043883,0.020752,0.023314,2226502.548136,1:eMBB,Benign
435404.419556,3784.591091,2.577569,4.519452,2.879916,2.99845,1.412739,2.47504,tcp,0,0,cs0,cs0,64,117,0,11,Start,137.292015,61.452258,22.206615,129582.15498,4513.745894,13060.347347,565559.461784,126.329937,963.108922,191397.284676,18108.529064,233830.875376,1.324411,0,1.583774,1.504063,0,0,49.729358,20.587159,24.182171,CON,180,77568,NA,NA,1193253475,2646975090,0.036874,0.021559,0.014472,2225751.959887,1:eMBB,Benign
166948.480774,1999.561639,2.019643,2.733735,0.965304,3.250993,4.370449,1.782884,tcp,0,0,cs0,cs0,64,117,0,11,Start,80.138057,84.666467,56.978225,15431.000535,7442.666751,19133.560182,1082786.209464,164.712962,595.003035,207960.499193,35225.100076,179694.931513,1.959551,0.594329,0.544907,1.346519,0,0,51.21357,24.214412,24.349216,CON,180,77568,NA,NA,1193253475,2646975090,0.040428,0.021399,0.013249,2270001.460239,1:eMBB,Benign
54066.003497,279.830741,0.449487,0.55284,0.456242,0.588907,0.470427,0.469088,tcp,0,0,cs0,cs0,64,117,0,11,Start,34.367497,12.497852,14.630323,12137.86728,3863.603834,1347.874763,281696.098878,356.913794,273.811864,116751.637159,47839.546813,27409.017818,1.098488,0.379985,0.503962,4.705154,0,0,51.171365,23.399388,27.326701,CON,180,77568,NA,NA,1193253475,2646975090,0.019237,0.015516,0.009069,2203970.100625,1:eMBB,Benign
171940.360816,2636.891807,1.292205,4.542115,3.094517,2.451924,3.81743,4.272018,tcp,0,0,cs0,cs0,64,117,0,11,Start,49.186989,64.746793,38.002748,124155.940567,12581.761612,91280.238815,1070753.93061,167.655437,1057.84943,250837.790843,32446.493351,201626.186667,1.257694,0.165655,0.983563,3.293768,0,0,46.255637,22.603087,23.794319,CON,180,77568,NA,NA,1193253475,2646975090,0.038764,0.021721,0.015559,2252536.508497,1:eMBB,Benign
47845.398131,957.648332,0.509508,0.463741,0.667586,0.720336,0.528955,0.595794,tcp,0,0,cs0,cs0,64,117,0,11,Start,27.892022,16.62798,18.218324,9962.446397,3485.309213,7155.78697,20404.350992,238.715055,502.375289,135580.502897,53910.770923,74201.45233,1.95714,0.87279,0.023118,4.56894,0,0,51.050876,22.887371,28.161299,CON,180,77568,NA,NA,1193253475,2646975090,0.029092,0.005337,0.002455,2177065.773506,1:eMBB,Benign
317798.275332,951.630991,1.004261,1.407625,1.336836,1.150143,1.315374,0.828528,tcp,0,0,cs0,cs0,64,117,0,11,Start,38.456003,15.320939,19.208529,12606.786182,3494.289241,8994.629132,186100.041454,193.764707,490.630753,103829.746663,28633.703512,54570.411905,1.609694,0,1.954034,3.54613,0,0,26.028329,15.501232,20.153055,CON,180,77568,NA,NA,1193253475,2646975090,0.037412,0.021601,0.013921,2141377.174771,1:eMBB,Benign
310196.186546,4822.590041,1.786258,4.139918,2.420544,4.147503,0.862408,2.516801,tcp,0,0,cs0,cs0,64,117,0,11,Start,84.463256,66.615485,67.717738,136894.719798,5245.697805,70864.050339,624904.651181,163.616971,705.2392,165041.58469,24166.812022,238204.480118,1.346742,0.985385,1.402907,4.584124,0,0,49.754255,25.292712,23.599103,CON,180,77568,NA,NA,1193253475,2646975090,0.035058,0.021481,0.016999,2317898.65499,1:eMBB,Benign
331552.166488,3987.713092,1.915136,1.768517,2.245271,3.724237,1.525717,3.539614,tcp,0,0,cs0,cs0,64,117,0,11,Start,124.265099,88.692278,53.756301,73699.041269,10923.940508,104920.997146,566300.740324,175.716414,1242.265256,240222.133691,27970.057955,179078.475407,1.782279,0.752402,0.380585,1.877888,0,0,48.733164,23.400201,23.686956,CON,180,77568,NA,NA,1193253475,2646975090,0.03893,0.021466,0.019927,2354767.560151,1:eMBB,Benign
511022.472129,3688.24784,4.060136,1.903673,4.111983,4.005491,4.107775,1.981231,tcp,0,0,cs0,cs0,64,117,0,11,Start,57.839313,28.882134,29.406134,148434.509191,4381.930526,64429.815453,947085.765068,139.044672,981.047959,199424.692652,22669.088323,213057.762233,1.70652,0,1.187212,1.048104,0,0,48.74879,22.800863,24.111401,CON,180,77568,NA,NA,1193253475,2646975090,0.035967,0.021564,0.023146,2207000.24128,1:eMBB,Benign
462693.485818,988.104314,0.756451,1.131605,1.186987,1.27963,0.967557,1.258016,tcp,0,0,cs0,cs0,64,117,0,11,Start,33.292913,18.276143,19.744669,12382.908348,2960.397143,7569.700915,207797.649615,194.867449,446.956828,133254.086856,32577.988878,82010.555031,1.895139,0,1.167267,3.982654,0,0,43.744878,22.690132,17.904507,CON,180,77568,NA,NA,1193253475,2646975090,0.035982,0.021638,0.01739,2137553.348449,1:eMBB,Benign
185127.665667,5713.372399,2.691534,3.121304,3.037402,3.521481,1.919381,3.530103,tcp,0,0,cs0,cs0,64,117,0,11,Start,79.33227,80.953805,158.401591,89382.373399,3990.281982,35566.77191,886262.138815,117.918471,1042.146756,283992.567128,31906.862163,426224.589242,2,0,2,3.179707,0,0,64.958854,29.081514,34.360989,CON,180,77568,NA,NA,1193253475,2646975090,0.036094,0.021091,0.01702,2072163.564649,1:eMBB,Benign
145839.08292,3395.626578,2.573774,0.81367,3.201408,4.242295,1.902031,2.006139,tcp,0,0,cs0,cs0,64,117,0,11,Start,175.116959,20.310342,76.641729,126658.486423,6145.229,70994.49526,500945.569549,161.17531,768.040286,211565.440989,31879.345222,203911.115283,1.822681,0.428885,1.350247,1.891205,0,0,51.090911,25.047795,24.133729,CON,180,77568,NA,NA,1193253475,2646975090,0.041444,0.021608,0.01547,2209371.364908,1:eMBB,Benign
197459.505989,4139.770465,2.983937,0.812348,3.08283,1.929321,2.350613,3.405131,tcp,0,0,cs0,cs0,64,117,0,11,Start,100.379842,48.795891,41.223428,109262.288191,12177.897926,103077.646303,1201613.551509,133.404482,883.542779,212429.457917,27310.00705,161875.953157,1.727263,0.520696,1.28084,1.297147,0,0,46.069281,24.805447,23.768879,CON,180,77568,NA,NA,1193253475,2646975090,0.041986,0.021319,0.021306,2186102.177539,1:eMBB,Benign
513321.380118,3218.211155,3.657719,3.325469,1.350964,3.667393,3.534035,3.583439,tcp,0,0,cs0,cs0,64,117,0,11,Start,42.026232,40.033175,97.446589,152111.443617,4890.011415,89814.612324,513357.295556,181.873925,616.209626,237246.728941,36679.604225,233694.060182,1.451307,0,1.302719,2.416452,0,0,42.026047,21.43776,24.476533,CON,180,77568,NA,NA,1193253475,2646975090,0.042236,0.021548,0.018105,2228535.833951,1:eMBB,Benign
336458.207857,1257.032346,1.050153,0.773806,1.368027,1.413078,1.025012,1.081442,tcp,0,0,cs0,cs0,64,117,0,11,Start,36.348178,19.483318,19.165467,13342.974627,3621.749338,8887.93042,274172.575672,194.828844,433.675341,140332.560834,34126.545684,88563.142742,1.80953,0,1.43028,3.129533,0,0,44.154395,24.985601,14.078535,CON,180,77568,NA,NA,1193253475,2646975090,0.036657,0.021465,0.014169,2154479.068333,1:eMBB,Benign
38274.195102,135.574457,0.512283,0.640251,0.543615,0.585289,0.506292,0.560223,tcp,0,0,cs0,cs0,64,117,0,11,Start,32.563384,16.293657,18.5528,5823.232272,3672.410152,10080.224019,253279.31777,268.443283,306.419958,118942.595932,44947.17664,31334.608177,1.181075,0.392105,0.783958,4.246875,0,0,51.534204,23.003244,27.729181,CON,180,77568,NA,NA,1193253475,2646975090,0.026728,0.005655,0.005335,2184652.811299,1:eMBB,Benign
105569.54715,3557.612473,1.422947,2.840537,3.430026,4.108851,1.809038,3.579836,tcp,0,0,cs0,cs0,64,117,0,11,Start,201.866051,65.39933,135.244149,187323.670163,10891.880836,38755.824617,675931.67517,104.411576,683.935925,453459.126648,39504.304149,414623.841276,2,0,2,4.599465,0,0,75.001204,32.247213,34.163947,CON,180,77568,NA,NA,1193253475,2646975090,0.035821,0.021116,0.014685,2083065.107722,1:eMBB,Benign
334534.559291,2307.098862,4.376509,3.103584,3.83321,2.240861,0.985332,2.134351,tcp,0,0,cs0,cs0,64,117,0,11,Start,93.212153,86.678984,40.530914,49751.310366,9730.841455,22469.347253,593495.002065,185.683507,1099.390797,268119.001985,26689.715103,149695.102861,1.905431,0.457126,1.915413,1.781161,0,0,49.4493,24.648981,24.071197,CON,180,77568,NA,NA,1193253475,2646975090,0.042848,0.021692,0.02183,2248211.196625,1:eMBB,Benign
24285.783615,550.165223,0.532198,0.458363,0.702496,0.711808,0.471683,0.484921,tcp,0,0,cs0,cs0,64,117,0,11,Start,25.666553,18.193254,16.796849,14184.738159,3625.392519,7719.724736,129418.266793,300.985711,473.12453,97392.255838,53308.954797,70954.289264,1.609399,0.934473,1.022909,4.679503,0,0,50.214651,23.362782,25.932053,CON,180,77568,NA,NA,1193253475,2646975090,0.017023,0.021123,0.007588,2179515.138693,1:eMBB,Benign
123095.466873,5945.534047,2.560806,1.410875,4.076725,3.359686,4.212408,2.739723,tcp,0,0,cs0,cs0,64,117,0,11,Start,159.195988,93.576817,86.424411,145955.963995,12359.87768,35585.275809,586363.603595,130.249098,1204.918655,199626.116466,29889.854343,211890.664726,1.962949,0.512847,1.188848,1.060186,0,0,46.028431,24.853388,23.835434,CON,180,77568,NA,NA,1193253475,2646975090,0.036224,0.021107,0.014988,2226037.547743,1:eMBB,Benign
417131.718418,3572.255551,2.538014,2.878345,1.534796,1.15966,1.654022,4.712698,tcp,0,0,cs0,cs0,64,117,0,11,Start,143.309032,58.731904,51.506157,85295.88309,4505.855448,61399.07633,930566.00097,96.539007,1195.426184,146198.48265,21249.758384,236738.469854,1.523079,0,1.524314,4.136115,0,0,44.817254,13.98944,21.96525,CON,180,77568,NA,NA,1193253475,2646975090,0.039974,0.021615,0.022434,2225704.124454,1:eMBB,Benign
311221.448954,4251.709095,3.750467,1.756779,4.100144,4.451976,2.747138,4.00759,tcp,0,0,cs0,cs0,64,117,0,11,Start,41.198513,68.094112,96.23318,37108.197335,5787.728652,94960.861714,722894.303624,181.521651,954.17983,150310.621373,30293.450072,144633.853134,1.679938,0.044925,1.547877,2.885263,0,0,51.724229,24.028944,25.296821,CON,180,77568,NA,NA,1193253475,2646975090,0.037282,0.021807,0.020823,2225778.687443,1:eMBB,Benign
174402.99816,3681.319544,4.586243,3.976363,1.759855,0.818047,2.641981,2.380912,tcp,0,0,cs0,cs0,64,117,0,11,Start,56.209414,34.421507,80.927673,86816.980226,5619.244701,74352.253693,763532.959515,145.490112,1337.732371,178218.053938,16188.234618,160104.192381,1.969522,0,1.845072,3.144516,0,0,50.976458,14.462432,24.736934,CON,180,77568,NA,NA,1193253475,2646975090,0.046277,0.02098,0.014803,2223772.258964,1:eMBB,Benign
270496.844846,1108.078452,1.359629,1.370685,1.224412,1.158926,1.071603,1.097558,tcp,0,0,cs0,cs0,64,117,0,11,Start,37.255567,19.268764,17.839541,14031.440635,3259.553635,8166.879164,172142.632363,193.256249,430.502175,54845.187388,24350.02986,82224.061876,1.501703,0,1.339846,4.00335,0,0,34.690514,11.420457,11.64076,CON,180,77568,NA,NA,1193253475,2646975090,0.03864,0.021572,0.013824,2111520.837454,1:eMBB,Benign
61241.098339,1547.128318,1.05376,1.317822,1.299828,0.827215,0.917147,1.076405,tcp,0,0,cs0,cs0,64,117,0,11,Start,34.103799,18.905621,18.128339,12509.167372,3350.925481,8721.001303,352555.72084,195.493688,452.319335,73404.29085,30008.808906,79103.002153,1.603888,0,1.074521,4.314872,0,0,49.833695,23.805084,12.682254,CON,180,77568,NA,NA,1193253475,2646975090,0.037098,0.021355,0.016407,2159494.398224,1:eMBB,Benign
52775.642595,1299.154646,0.518087,0.537467,0.729695,0.49939,0.590289,0.546099,tcp,0,0,cs0,cs0,64,117,0,11,Start,34.452393,19.842924,17.679853,10695.392978,3869.010453,3724.777471,330009.767678,239.362191,472.85536,129551.904221,47332.997228,80885.249437,1.586636,0.775295,1.846897,4.451478,0,0,51.307125,24.419602,25.788788,CON,180,77568,NA,NA,1193253475,2646975090,0.009283,0.004858,0.004534,2167676.581009,1:eMBB,Benign
