@relation 'mMTC-weka.filters.unsupervised.attribute.StringToNominal-R11,15,17,42,46'

@attribute X numeric
@attribute Seq numeric
@attribute Dur numeric
@attribute RunTime numeric
@attribute Mean numeric
@attribute Sum numeric
@attribute Min numeric
@attribute Max numeric
@attribute Proto {tcp}
@attribute sTos numeric
@attribute dTos {0,NA}
@attribute sDSb {cs0}
@attribute dDSb {cs0,ef}
@attribute sTtl numeric
@attribute dTtl {64,NA,47,53,63,116,117,62,52,54,59}
@attribute sHops numeric
@attribute dHops {0,NA,17,11,1,12,2,10,5}
@attribute Cause {Status,Start}
@attribute TotPkts numeric
@attribute SrcPkts numeric
@attribute DstPkts numeric
@attribute TotBytes numeric
@attribute SrcBytes numeric
@attribute DstBytes numeric
@attribute Offset numeric
@attribute sMeanPktSz numeric
@attribute dMeanPktSz numeric
@attribute Load numeric
@attribute SrcLoad numeric
@attribute DstLoad numeric
@attribute Loss numeric
@attribute SrcLoss numeric
@attribute DstLoss numeric
@attribute pLoss numeric
@attribute SrcGap numeric
@attribute DstGap numeric
@attribute Rate numeric
@attribute SrcRate numeric
@attribute DstRate numeric
@attribute State {CON,ACC,FIN,REQ,RST}
@attribute SrcWin numeric
@attribute DstWin {68608,NA,134,64256,66816,5549,32256,140,154624,154,31104,2307,1050,239872,268544,173,144,35456,87552,67840,457,171520,268032,250368,254976,4459,72448,119040,33280,235008,197120,98560,8290304,879,177,2056,65024,64896,64240,8340480}
@attribute sVid {NA}
@attribute dVid {NA}
@attribute SrcTCPBase numeric
@attribute DstTCPBase {2623059431,NA,1618367425,529769650,3273577305,3442218893,1179797830,2623058727,2646845546,3441991458,3796999830,4073124279,98961977,756645181,3442102868,3441975142,1983668627,3442251959,3441351988,3577407314,2646845018,3913209256,24250418,4073128551,2646847274,2623059831,3441043043,3442035050,3441763919,3368322417,1618368833,3439776570,2286857734,1552586432,4236896213,439571066,3577412242,3797002468,4269091479,3577408130,3704604840,692682252,4073125735,3940739406,3442224041,3940737550,3439708558,3441283855,2646842778,3577406866,3441526479,3442263742,1656426876,300625156,2047070633,3441197362,1618366209,1509796360,600545481,281349486,4186203202,3441679730,3577409170,768703832,3577412002,3577410242,3441953195,3940739710,2623061159,2185790700,3577410850,1618367985,3439419018,3442477472,3940738830,2623062439,3441207803,3577408738,1552588128,1552585152,3441614351,4186204610,3577407810,3440982876,3441521253,1673974281,540232519,2646841354,3141419241,3441125372,874839893,4214115615,4186203650,2646841882,1084444347,2045176943,3441784812,657945014,2646844218,3442124327,1618366849,2100118556,2065148897,3441158586,2623060855,3753329624,3439871217,3531690109,3439864606,4073125239,1618366337,3442515505,1552585856,3441334394,3442057947,2646841210,3442164456,839432280,4186204098,4073124855,2623061687,2646842266,3940740654,1285846413,3442024676,3441019802,1444633489,3439954723,3940737886,756521142,3441925232,3441642283,1552585600,2623060343,3940738318,2428864111,3441295688,1552587248,1615481983,3940740238,3442069638,4105726333,1128974712,3577409842,3439647754,2646843610,3593292603,962388224,2839484865,3638912401,159942573,3323186389,1885976398,148643644,2778664688,815989983,4063690350,1793645307,2076573445,2485182084,4249469255,1770455180,1270254236,2304673556,3222166808,303629319,413781185,3949837814,3745700385,903058259,3367101079,797401319,208389319,217701467,3192194173,1242701635,2325284512,3443415128,1570665862,231587869,2295422330,3770882414,3492268361,2417296601,3896695899,3007803862,1816741251,1246870264,2863574280,217518455,286199307,2619245964,3664789015,2615705310,1816584808,3679354734,3770828215,4082246075,3322347925,2760399599,4010522256,3240126856,3985396105,2108050575,2879777071,592495768,927077980,1993368014,84397867,3182779537,2297706118,2567675299,172856051,2147325254,1019199526,3904310848,4100043985,2486941597,524082337,2047566919,357044174,312834748,984125613,1937526000,1170206457,3265196299,1891533617,2563185787,2535454543,393441307,776064307,523870518,3134247307,973055414,2301859857,763929041,3745196438,76467660,1817362642,530492530,2718763902,3683555807,1321992673,408190634,4164207139,967510774,881782116,3875667404,1805713927,1774819050,4291264145,3812407581,293631260,42770686,3047371703,2756002450,1516998667,884062204,3060803329,623700093,2122940027,3241340223,1511629268,903415644,637746245,4102078946,2234694459,2975324776,2937466254,2017422222,3552433119,4252005320,2059268501,4150003274,4143569582,221974601,4127135294,3609927,3432934240,2905999387,277587685,2698876801,1795422488,113290994,3690452508,152788678,3734478476,3320807156,865045336,3486807883,3603138898,3655079853,3078765745,3550200254,2296221915,1478906598,148517648,806315053,1137659642,2803529972,4183012070,3203251038,608906108,1548742166,3469907244,4127285479,1481456278}
@attribute TcpRtt numeric
@attribute SynAck numeric
@attribute AckDat numeric
@attribute UniqueID numeric
@attribute predicted {2:mMTC}
@attribute Label {Benign,Malicious}

@data
360248.482415,6694.949205,0.132384,0.11946,0.129619,0.131,0.122597,0.124578,tcp,0,NA,cs0,ef,63,NA,1,NA,Status,2,2,0,148,148,0,1597158.404715,74,0,5595.373327,5422.699398,0,2,2,0,50,0,0,8.897524,8.485955,0,ACC,16776960,NA,NA,NA,1554869735,NA,0,0,0,2267890.004172,2:mMTC,Benign
38432.36259,7,4.479282,4.501573,4.505979,4.451748,4.485265,4.504298,tcp,0,0,cs0,cs0,64,116,0,11,Status,48.24982,20,30.336387,20188.877805,11151,13116.828227,470895.517468,557.549988,273.203816,37666.540901,18862.404027,17644.784348,1,1,0,1.950399,0,0,10.819002,4.244396,6.633524,CON,4094,5549,NA,NA,1094830922,3442057947,0,0,0,2149037.928102,2:mMTC,Benign
36597.008745,7,4.52047,4.52861,4.514651,4.528013,4.52408,4.520414,tcp,0,0,cs0,cs0,64,116,0,11,Status,48,20,28,18199.896372,11151,7047.399289,380425.490084,557.549988,251.254507,30636.632199,18744.714165,12078.531497,1,1,0,2.040816,0,0,10.353175,4.186114,5.944041,CON,4094,5549,NA,NA,1094830922,3442057947,0,0,0,2239807.442747,2:mMTC,Benign
37455.665952,7,4.627516,4.541728,4.566242,4.54223,4.561094,4.522646,tcp,0,0,cs0,cs0,64,116,0,11,Status,50.597507,22.90453,28,18206.134591,11127.349668,7082.065328,481899.619175,496.711952,253.384017,30736.047171,18393.518215,11782.899416,1,0.530746,0.629898,2.018676,0,0,10.485191,4.309684,5.906882,CON,4094,5549,NA,NA,1094830922,3442057947,0,0,0,2191364.803631,2:mMTC,Benign
36041.095363,7,4.531526,4.521534,4.540283,4.515688,4.512182,4.516582,tcp,0,0,cs0,cs0,64,116,0,11,Status,48,20,28,18195.551712,11151,7056.991181,351932.421583,557.549988,250.817249,30826.739009,18742.950429,11965.823881,1,1,0,2.040816,0,0,10.389252,4.202553,5.968587,CON,4094,5549,NA,NA,1094830922,3442057947,0,0,0,2237493.898174,2:mMTC,Benign
37351.904999,7,4.54111,4.511868,4.54028,4.518046,4.524759,4.529667,tcp,0,0,cs0,cs0,64,116,0,11,Status,48,20,28,18144.605977,11067.575233,7065.088689,512413.590357,555.959717,253.506215,30276.830027,18272.063206,11965.432678,1,1,0,2.040816,0,0,10.406976,4.181283,5.93676,CON,4094,5549,NA,NA,1094830922,3442057947,0,0,0,2176110.959236,2:mMTC,Benign
37243.729323,7,4.567383,4.534842,4.54573,4.57753,4.516864,4.544393,tcp,0,0,cs0,cs0,64,116,0,11,Status,48,20,28,18117.314044,11040.56125,7075.24141,487537.560925,556.989097,253.037212,30840.215422,18373.106946,12021.793192,1,1,0,2.040816,0,0,10.33379,4.171634,5.943702,CON,4094,5549,NA,NA,1094830922,3442057947,0,0,0,2185481.971351,2:mMTC,Benign
37245.548926,7,4.576969,4.552228,4.555106,4.555741,4.510405,4.56023,tcp,0,0,cs0,cs0,64,116,0,11,Status,48,20,28,18187.842504,11049.896892,7064.754883,521397.38479,551.974999,252.605264,30603.407941,18267.151005,12081.665998,1,1,0,2.040816,0,0,10.395044,4.166132,5.969302,CON,4094,5549,NA,NA,1094830922,3442057947,0,0,0,2231939.675371,2:mMTC,Benign
37717.945764,7,4.569546,4.573592,4.571818,4.506847,4.56749,4.52065,tcp,0,0,cs0,cs0,64,116,0,11,Status,48,20,28,18117.98405,10996.07103,7064.1309,540972.265927,553.442731,252.714263,30859.880032,18305.68383,12029.578224,1,1,0,2.040816,0,0,10.403046,4.154513,5.968689,CON,4094,5549,NA,NA,1094830922,3442057947,0,0,0,2195556.978093,2:mMTC,Benign
38374.605759,7,4.454393,4.456134,4.461839,4.493284,4.468999,4.487984,tcp,0,0,cs0,cs0,64,116,0,11,Status,48.487,20,28.196811,23965.264821,11151,8368.720537,524858.352808,557.549988,299.42764,41065.200473,18994.654856,18505.256157,1,1,0,1.964051,0,0,10.566867,4.243627,6.216831,CON,4094,5549,NA,NA,1094830922,3442057947,0,0,0,2157341.307794,2:mMTC,Benign
38153.054722,7,4.464649,4.4789,4.47028,4.492293,4.498158,4.473894,tcp,0,0,cs0,cs0,64,116,0,11,Status,49.860179,20,29.943193,23585.956072,11151,8323.289513,475180.928304,557.549988,383.891497,32692.980526,18809.469057,17425.276316,1,1,0,2.024493,0,0,10.874787,4.234636,6.346803,CON,4094,5549,NA,NA,1094830922,3442057947,0,0,0,2144151.415835,2:mMTC,Benign
37416.949222,7,4.564707,4.51713,4.582736,4.646605,4.643356,4.648771,tcp,0,0,cs0,cs0,64,116,0,11,Status,49.552006,22.248765,28,18211.561214,11122.13947,7092.010093,512765.769519,514.378499,252.743372,30082.953367,18368.832854,12025.769581,1,0.001906,0.088757,1.997584,0,0,10.675586,4.371602,5.82532,CON,4094,5549,NA,NA,1094830922,3442057947,0,0,0,2157887.459514,2:mMTC,Benign
37760.375628,7,4.542707,4.557753,4.519906,4.511182,4.58412,4.510725,tcp,0,0,cs0,cs0,64,116,0,11,Status,48.96228,24.79303,29.80408,20916.646461,11367.705353,13155.200004,477330.864276,554.343847,349.437738,33362.87272,19138.143911,14582.463538,1.795026,1,0.930804,2.343691,0,0,12.75971,4.785021,6.601449,CON,4094,5549,NA,NA,1094830922,3442057947,0,0,0,2305970.036925,2:mMTC,Benign
381810.923705,3901.334892,1.030936,0.403369,0.348099,1.572395,0.775549,1.432154,tcp,0,0,cs0,cs0,64,59,0,5,Start,5.398528,2.568577,2.76574,1114.568501,164.191803,1036.838775,843851.206561,74.328004,10.737671,4772.790708,2178.758449,1696.06519,1.400658,0.499895,0.181467,49.556038,0,0,5.275628,3.367469,0.529648,RST,512,64240,NA,NA,3869868135,NA,0.008319,0.001032,0.002769,2156727.259008,2:mMTC,Malicious
373080.133272,5807.026357,0.833733,0.579954,0.524455,0.328282,0.452283,0.285768,tcp,0,0,cs0,cs0,64,59,0,5,Start,2.425414,2,1.749978,209.143381,142.663979,19.453063,933627.797553,57.195728,16.07856,2452.207071,1218.823003,282.362567,1.727297,0.730745,0.21669,21.194462,0,0,3.080007,1.076606,0.588098,RST,512,64240,NA,NA,3869868135,NA,0.001087,0.001671,0,2260143.36295,2:mMTC,Malicious
373123.264236,5598.235412,0.653806,0.785841,0.178252,0.495563,0.982495,0.626129,tcp,0,0,cs0,cs0,64,59,0,5,Start,3.680013,2,0.299938,183.555797,126.984996,10.936918,943525.615457,71.589434,0.216096,1441.436686,2307.469258,396.006758,1.99698,1.257302,0.273801,26.401225,0,0,6.195916,3.56042,0.52586,RST,512,64240,NA,NA,3869868135,NA,0.001292,0.000341,0,2280344.362633,2:mMTC,Malicious
515950.248731,5827.470639,0.965387,0.921778,0.869954,0.768849,0.203263,0.880892,tcp,0,0,cs0,cs0,64,59,0,5,Start,3.115998,2,1.736439,151.713891,114.076907,14.380844,1005670.254551,55.190779,10.152566,1886.733916,3115.653251,208.073015,1.825608,1.755268,0.055427,28.491817,0,0,5.690834,2.690163,0.037506,RST,512,64240,NA,NA,3869868135,NA,0.000426,0.000409,0,2307120.01866,2:mMTC,Malicious
489377.073863,5699.622576,0.510003,0.315094,1.006475,0.495372,0.635814,0.821217,tcp,0,0,cs0,cs0,64,59,0,5,Start,2.399461,2,1.063621,170.752593,137.399379,99.493131,973763.490273,69.205128,10.028927,2819.546009,3475.324113,379.816623,1.613139,1.434205,0.838876,44.310966,0,0,4.387932,1.288278,0.271645,RST,512,64240,NA,NA,3869868135,NA,0.000579,0.000251,0,2320905.513145,2:mMTC,Malicious
360461.061976,5042.918907,0.645942,1.796339,0.532839,0.643388,0.349878,0.571787,tcp,0,0,cs0,cs0,64,59,0,5,Start,3.530925,2.697218,1.361696,807.37888,238.206452,1152.414284,889301.774963,74.902848,188.862932,4954.646658,3378.667483,3689.711024,1.253779,0.612953,0.92005,44.63246,0,0,5.011849,4.955948,1.280696,RST,512,64240,NA,NA,3869868135,NA,0.01297,0.000948,0.008431,2190278.691115,2:mMTC,Malicious
522147.474772,5704.298456,0.647596,0.225236,0.881513,0.800248,0.8453,0.259266,tcp,0,0,cs0,cs0,64,59,0,5,Start,3.893674,2,0.917324,164.422428,133.68003,72.361385,985177.892151,57.390586,35.74567,1040.598011,671.141789,377.572047,1.08584,1.366461,0.32188,25.587495,0,0,3.654684,4.545294,0.702456,RST,512,64240,NA,NA,3869868135,NA,0.001225,0.001333,0,2227164.843001,2:mMTC,Malicious
376177.786137,5814.156678,0.207739,0.267301,0.208686,0.966616,0.837447,0.380098,tcp,0,0,cs0,cs0,64,59,0,5,Start,2.510385,2,1.584794,155.635717,137.681343,67.425284,928397.240312,56.523235,29.33052,3458.823788,2952.438307,258.082152,1.222825,1.117612,0.043801,32.647254,0,0,3.248864,3.956769,0.610626,RST,512,64240,NA,NA,3869868135,NA,0.000709,0.001478,0,2235192.102175,2:mMTC,Malicious
362595.655327,5933.128402,0.866964,0.731449,0.433607,0.803208,0.810092,0.340936,tcp,0,0,cs0,cs0,64,59,0,5,Start,3.984631,2,1.475598,171.549029,127.815847,20.075909,999182.713989,54.697239,14.660837,3652.381622,2614.437639,251.321051,1.659756,0.738661,0.762215,49.563385,0,0,5.90059,5.295702,0.010274,RST,512,64240,NA,NA,3869868135,NA,0.002024,0.001075,0,2208738.33033,2:mMTC,Malicious
361199.314408,5321.454081,1.264654,0.683406,0.496697,0.24356,0.673605,0.851202,tcp,0,0,cs0,cs0,64,59,0,5,Start,3.264246,2.856462,1.926285,1066.108339,203.440754,137.253914,847439.760887,74.44727,7.856398,3883.385301,1488.670726,1201.030958,1.673364,0.23777,0.013046,18.888284,0,0,5.439708,5.465858,1.415604,RST,512,64240,NA,NA,3869868135,NA,0.010365,0.001407,0.010029,2225519.747943,2:mMTC,Malicious
497396.291064,5678.461859,0.226028,0.943259,0.306363,0.684704,0.786065,0.235486,tcp,0,0,cs0,cs0,64,59,0,5,Start,2.894275,2,0.119154,210.818537,123.766852,99.594026,953027.402456,64.617625,45.804184,3320.261359,1973.326021,195.063548,1.587939,0.875761,0.73352,30.384229,0,0,5.195234,5.596892,0.290079,RST,512,64240,NA,NA,3869868135,NA,0.001367,0.002069,0,2233485.330376,2:mMTC,Malicious
408987.692881,4088.021976,1.546663,1.160065,0.886214,0.204624,0.84512,0.629744,tcp,0,0,cs0,cs0,64,59,0,5,Start,3.206628,2.341229,4.452895,1299.325552,223.556107,568.593561,991993.979584,74.540623,221.755338,4702.819369,1148.696557,2814.41421,1.689298,0.323516,0.241991,22.434622,0,0,5.223546,1.789502,1.378276,RST,512,64240,NA,NA,3869868135,NA,0.004228,0.000431,0.00905,2196641.221694,2:mMTC,Malicious
35359.25095,7,4.543373,4.601333,4.584275,4.556429,4.568065,4.604334,tcp,0,0,cs0,cs0,64,116,0,11,Status,48.989319,20.293476,29.071881,22169.541787,11182.691521,8455.053977,279372.882087,551.126085,273.722245,38001.822973,18633.599556,19743.039463,1,1,0,1.969463,0,0,10.912903,4.269343,6.111808,CON,4094,5549,NA,NA,1093729842,3441334394,0,0,0,2193977.715344,2:mMTC,Benign
35337.205717,7,4.526998,4.521199,4.539969,4.535468,4.537029,4.541437,tcp,0,0,cs0,cs0,64,116,0,11,Status,48,20,28,18201.010959,11151,7037.970457,309974.597554,557.549988,251.885918,30817.048978,18704.364383,11997.829948,1,1,0,2.040816,0,0,10.379376,4.194448,5.953659,CON,4094,5549,NA,NA,1093729842,3441334394,0,0,0,2247518.255534,2:mMTC,Benign
26960.112923,7.489309,4.577345,4.546837,4.593992,4.582474,4.580769,4.570533,tcp,0,0,cs0,cs0,64,116,0,11,Status,55.192077,20.647096,37.383652,21909.94551,12978.854855,12574.422246,294451.706218,532.840567,299.135272,45662.201318,19711.617092,18206.377878,1,1,0,1.789575,0,0,11.742967,5.756406,7.576308,CON,4094,5549,NA,NA,1093729842,3441334394,0,0,0,2317252.962496,2:mMTC,Benign
35487.205807,7,4.568593,4.559217,4.564214,4.550533,4.585456,4.562597,tcp,0,0,cs0,cs0,64,116,0,11,Status,49.126571,20.744538,28.014226,19455.004255,11168.233372,7431.65763,228717.23755,535.214317,287.702844,32074.176311,18578.506117,14249.715378,1,1,0,1.928403,0,0,10.392805,4.188333,6.423808,CON,4094,5549,NA,NA,1093729842,3441334394,0,0,0,2177112.234153,2:mMTC,Benign
34787.942333,7,4.561271,4.566501,4.597207,4.572159,4.548309,4.598395,tcp,0,0,cs0,cs0,64,116,0,11,Status,51.761149,20.336555,30.668874,23241.631251,11172.57355,9544.454025,282543.682612,549.272837,377.736705,35057.54242,18639.403721,12318.35991,1,1,0,1.956244,0,0,10.970418,4.332262,6.337627,CON,4094,5549,NA,NA,1093729842,3441334394,0,0,0,2177685.230833,2:mMTC,Benign
26939.988258,9.516536,4.549921,4.551669,4.595952,4.558862,4.591551,4.549016,tcp,0,0,cs0,cs0,64,116,0,11,Status,48.347606,25.430014,36.382783,22645.916678,13164.417061,14620.120316,292269.417305,554.980628,300.789929,34492.5578,20799.578631,24898.212738,1,1,0,2.000107,0,0,13.123118,4.786636,6.891595,CON,4094,5549,NA,NA,1093729842,3441334394,0,0,0,2256867.345806,2:mMTC,Benign
34849.893426,7,4.576184,4.550301,4.548775,4.603634,4.565703,4.575731,tcp,0,0,cs0,cs0,64,116,0,11,Status,48.21118,20.119391,29.372955,20875.552554,11178.089605,7337.944766,257694.364652,554.188683,370.511418,31582.602215,18617.891455,20546.480772,1,1,0,2.002879,0,0,10.712754,4.288536,6.405881,CON,4094,5549,NA,NA,1093729842,3441334394,0,0,0,2203140.255235,2:mMTC,Benign
36680.571271,7,4.535465,4.533292,4.539762,4.507749,4.523806,4.532601,tcp,0,0,cs0,cs0,64,116,0,11,Status,48,20,28,18200.796984,11151,7061.16716,329379.308794,557.549988,252.127811,30629.588357,18664.693849,12021.973945,1,1,0,2.040816,0,0,10.401103,4.212926,5.961665,CON,4094,5549,NA,NA,1093729842,3441334394,0,0,0,2236658.432189,2:mMTC,Benign
35844.612734,7,4.521784,4.54196,4.539355,4.521712,4.536667,4.531505,tcp,0,0,cs0,cs0,64,116,0,11,Status,48,20,28,18233.16549,11151,7052.943676,159921.094849,557.549988,252.061602,30785.038809,18665.350679,11956.830299,1,1,0,2.040816,0,0,10.367653,4.188119,5.969337,CON,4094,5549,NA,NA,1093729842,3441334394,0,0,0,2286432.125945,2:mMTC,Benign
35304.367759,7,4.566164,4.568054,4.54331,4.542858,4.560436,4.600775,tcp,0,0,cs0,cs0,64,116,0,11,Status,51.562962,20.415487,29.010541,19105.079089,11158.695023,10940.492384,256148.711565,545.183881,358.476482,33457.463827,18480.787158,11925.077939,1,1,0,1.996131,0,0,10.478805,4.314005,6.16979,CON,4094,5549,NA,NA,1093729842,3441334394,0,0,0,2131455.46568,2:mMTC,Benign
36325.476441,7,4.570497,4.551344,4.560502,4.577175,4.559066,4.562936,tcp,0,0,cs0,cs0,64,116,0,11,Status,48,20,28,18132.249412,11140.685784,7048.004312,337002.920601,551.023774,251.884129,30490.648155,18564.482916,11926.360187,1,1,0,2.040816,0,0,10.285315,4.180923,5.934004,CON,4094,5549,NA,NA,1093729842,3441334394,0,0,0,2172136.103422,2:mMTC,Benign
37356.82066,7,4.560912,4.571315,4.568036,4.564283,4.568518,4.554706,tcp,0,0,cs0,cs0,64,116,0,11,Status,48,20,28,18078.472564,10969.116073,7041.402848,392949.967939,548.536639,250.68643,30311.751003,18419.194194,11959.319123,1,1,0,2.040816,0,0,10.315686,4.163696,5.940844,CON,4094,5549,NA,NA,1093729842,3441334394,0,0,0,2235675.922699,2:mMTC,Benign
487412.221521,626,1.982337,4.364495,2.948823,3.0536,2.706061,2.837832,tcp,0,0,cs0,cs0,63,64,1,0,Start,48.690483,31.415134,11.042179,5175.199884,3611.691355,1642.255213,172032.501954,96.109156,125.7941,11657.98954,7230.361763,4777.363856,15.028687,7.624035,8.497424,23.195991,0,0,13.823113,9.695945,4.113716,CON,64256,64896,NA,NA,2254005249,4073128551,0.070359,0.039237,0.031122,2263456.705818,2:mMTC,Benign
459851.725087,298.311822,2.445519,2.285984,2.2941,1.789928,2.523288,2.151542,tcp,0,0,cs0,cs0,63,64,1,0,Start,12.915058,15.258967,6.192988,1769.169907,1509.280659,887.764661,130906.339748,109.427908,96.707756,6314.789618,7370.44994,1615.293825,2.263685,1.735151,1.111768,16.721497,0,0,11.083532,2.228187,2.023692,CON,64256,64896,NA,NA,2254005249,4073128551,0.047954,0.018719,0.024476,2268622.764735,2:mMTC,Benign
487402.990796,626,3.851023,2.160977,2.081057,3.394417,4.640902,2.291401,tcp,0,0,cs0,cs0,63,64,1,0,Start,43.306648,33.907682,8.926809,5073.081934,2361.904634,2341.426056,171131.731094,96.323555,124.789009,11681.444195,7340.884184,4785.584843,12.60179,8.111451,7.432744,23.470127,0,0,13.935031,9.078656,4.821413,CON,64256,64896,NA,NA,2254005249,4073128551,0.070359,0.039237,0.031122,2284471.514336,2:mMTC,Benign
474084.211012,459.599333,2.331307,2.781049,3.119464,3.047008,2.543063,2.924578,tcp,0,0,cs0,cs0,63,64,1,0,Start,18.741763,11.206236,7.490728,1335.934722,828.916623,750.628503,130472.238336,97.006951,113.41255,7454.647168,6676.51107,1289.794496,6.558977,3.975665,2.563057,13.60545,0,0,6.976513,5.879543,3.84749,CON,64256,64896,NA,NA,2254005249,4073128551,0.032587,0.011597,0.028898,2251478.086481,2:mMTC,Benign
464203.800055,378.256681,2.563988,3.657995,3.21588,2.245637,3.313258,2.584195,tcp,0,0,cs0,cs0,63,64,1,0,Start,16.449104,8.799813,6.832023,1665.266035,994.626891,594.121567,157515.861055,96.240055,78.756986,7532.194692,4790.603647,3585.671885,4.677533,2.186077,2.570298,13.316011,0,0,10.137935,9.023428,1.550066,CON,64256,64896,NA,NA,2254005249,4073128551,0.382168,0.263716,0.031528,2247893.39868,2:mMTC,Benign
487395.1112,626,4.410361,3.486448,4.248034,3.39107,3.294979,3.555612,tcp,0,0,cs0,cs0,63,64,1,0,Start,69.108214,25.73069,16.042292,5078.747048,4192.678883,2542.314855,171553.577853,94.920107,125.001787,11721.96671,7412.219239,4591.807961,11.910494,8.920404,7.779255,23.314959,0,0,14.056046,9.30151,4.351872,CON,64256,64896,NA,NA,2254005249,4073128551,0.070359,0.039237,0.031122,2296123.170527,2:mMTC,Benign
487402.843705,626,3.143627,2.126916,4.317061,4.864079,2.489682,3.354434,tcp,0,0,cs0,cs0,63,64,1,0,Start,47.462308,35.167123,8.299897,7213.031575,1762.687432,2111.991662,166436.360632,94.462386,123.357281,11743.252667,6798.59825,4712.252598,8.902619,6.995554,9.363831,23.231046,0,0,14.262024,9.199335,4.78668,CON,64256,64896,NA,NA,2254005249,4073128551,0.070359,0.039237,0.031122,2278108.955193,2:mMTC,Benign
487228.68961,469.898166,1.293665,1.211854,1.245314,1.077195,1.176154,1.400864,tcp,0,0,cs0,cs0,63,64,1,0,Start,12.739445,11.011577,7.75279,1241.999376,826.468865,670.982852,153720.274935,138.671543,127.50746,4136.515232,4246.139638,1750.124481,3.007319,3.715783,0.21963,23.4034,0,0,13.448048,6.27898,3.066669,CON,64256,64896,NA,NA,2254005249,4073128551,0.052042,0.015718,0.009135,2196006.031467,2:mMTC,Benign
487414.206373,626,3.639281,4.589531,4.740821,3.951894,2.300933,4.661504,tcp,0,0,cs0,cs0,63,64,1,0,Start,37.466844,34.750199,18.340182,6664.150771,3143.893507,3076.362057,167587.645349,94.453319,126.273509,11683.839359,7462.468288,4584.408641,13.181543,6.385433,7.33577,23.187101,0,0,14.277987,9.235547,4.937849,CON,64256,64896,NA,NA,2254005249,4073128551,0.070359,0.039237,0.031122,2288769.448788,2:mMTC,Benign
458814.416366,334.377074,1.718318,2.330027,2.307844,1.758164,2.203864,1.95521,tcp,0,0,cs0,cs0,63,64,1,0,Start,13.357999,15.525742,6.623558,2595.580352,1462.563038,654.531526,140068.235328,103.847885,92.736045,5742.776961,5690.718867,2906.26402,4.169182,1.183857,2.765876,14.340047,0,0,9.65546,6.164391,1.678096,CON,64256,64896,NA,NA,2254005249,4073128551,0.578996,0.266898,0.030251,2254266.289889,2:mMTC,Benign
487406.546881,626,2.460191,3.101347,2.108637,3.694409,1.736415,3.46528,tcp,0,0,cs0,cs0,63,64,1,0,Start,29.040391,41.364408,8.362946,5937.704946,3970.425038,1178.429243,171614.912237,97.64708,122.352957,11734.630642,7240.070738,4526.73142,9.533186,6.657766,4.557122,23.2269,0,0,14.332103,9.470501,4.121889,CON,64256,64896,NA,NA,2254005249,4073128551,0.070359,0.039237,0.031122,2279598.140405,2:mMTC,Benign
458737.623798,533.990826,3.557061,3.797031,1.969965,2.372658,2.481386,2.059319,tcp,0,0,cs0,cs0,63,64,1,0,Start,19.570078,16.147763,6.134498,2111.674602,1602.403351,543.677563,101002.831901,102.069427,128.256375,6414.82986,1569.08164,4037.22522,4.843839,2.116178,2.747986,21.765465,0,0,7.128587,3.456412,3.735641,CON,64256,64896,NA,NA,2254005249,4073128551,0.506471,0.562892,0.031539,2250750.297178,2:mMTC,Benign
396571.54035,24680.434279,0.117878,0.108587,0.118478,0.118316,0.121296,0.121454,tcp,0,NA,cs0,ef,52,NA,11,NA,Status,2,2,0,148,148,0,8950170.439472,74,0,5271.531943,4978.830365,0,2,2,0,50,0,0,8.381365,8.863592,0,ACC,16776960,NA,NA,NA,401492396,NA,0,0,0,1618569.130764,2:mMTC,Benign
398341.370974,23166.411575,0.116748,0.122577,0.108312,0.122913,0.111708,0.108635,tcp,0,NA,cs0,ef,52,NA,11,NA,Status,2,2,0,148,148,0,8569178.219141,74,0,5176.144728,4884.22078,0,2,2,0,50,0,0,8.18313,9.152667,0,ACC,16776960,NA,NA,NA,401492396,NA,0,0,0,1744661.604038,2:mMTC,Benign
399711.820626,24942.024692,0.124001,0.124112,0.124041,0.123859,0.124176,0.124076,tcp,0,NA,cs0,ef,52,NA,11,NA,Status,2,2,0,148,148,0,9584851.027898,74,0,4779.676052,4770.919888,0,2,2,0,50,0,0,8.051851,8.069385,0,ACC,16776960,NA,NA,NA,401492396,NA,0,0,0,837760.93416,2:mMTC,Benign
400660.520997,24942.263685,0.11297,0.110042,0.104788,0.121464,0.120641,0.104171,tcp,0,NA,cs0,ef,52,NA,11,NA,Status,2,2,0,148,148,0,9998993.075348,74,0,5081.617834,5425.811216,0,2,2,0,50,0,0,8.629477,8.145818,0,ACC,16776960,NA,NA,NA,401492396,NA,0,0,0,1712388.592284,2:mMTC,Benign
401962.835238,24942.101025,0.116109,0.114862,0.109627,0.113533,0.111118,0.107968,tcp,0,NA,cs0,ef,52,NA,11,NA,Status,2,2,0,148,148,0,9730278.561332,74,0,5534.091171,5152.184438,0,2,2,0,50,0,0,8.396523,9.188366,0,ACC,16776960,NA,NA,NA,401492396,NA,0,0,0,577242.08454,2:mMTC,Benign
399712.38065,24943.336668,0.118794,0.107994,0.110617,0.124036,0.107422,0.117183,tcp,0,NA,cs0,ef,52,NA,11,NA,Status,2,2,0,148,148,0,9584733.120474,74,0,5305.3592,5359.617246,0,2,2,0,50,0,0,8.3399,8.747162,0,ACC,16776960,NA,NA,NA,401492396,NA,0,0,0,2150475.596547,2:mMTC,Benign
